match_id,point_no,p1_sets,p1_games,p1_score,p1_points_won,ue_game_player1,npr_game_p1,bpr_game_p1,serve_no,ace_p1,p1_double_fault,speed_mph,ue_game_player1,p1_net_pt_won,p1_break_pt_won,point_victor,p1_winner,p1_distance_run,rally_count
2023-wimbledon-1401,160,1,4,0.0,84,0,0.0,0.0,1,0,0,119.0,0,0,0,2,0,4.337,1
2023-wimbledon-1401,161,1,4,0.0,84,0,0.0,0.0,1,0,0,123.0,0,0,0,2,0,2.793,1
2023-wimbledon-1401,162,1,4,0.0,84,1,0.0,0.0,2,0,0,100.0,1,0,0,2,0,7.974,2
2023-wimbledon-1401,163,1,4,0.0,85,1,1.0,0.0,1,0,0,124.0,1,1,0,1,1,29.74,7
2023-wimbledon-1401,164,1,4,1.0,85,2,0.5,0.0,1,0,0,111.0,2,0,0,2,0,14.065,2
2023-wimbledon-1401,165,1,4,1.0,86,2,0.6666666666666666,0.0,1,0,0,129.0,2,1,0,1,0,17.646,3
2023-wimbledon-1401,166,1,4,2.0,87,2,0.6666666666666666,0.0,2,0,0,127.0,2,0,0,1,0,25.011,7
2023-wimbledon-1401,167,1,4,3.0,88,2,0.6666666666666666,0.0,1,0,0,121.0,2,0,0,1,0,4.352,1
2023-wimbledon-1401,168,1,5,0.0,89,0,0.0,0.0,1,0,0,123.0,0,0,0,1,0,11.485,2
2023-wimbledon-1401,169,1,5,1.0,89,0,0.0,0.0,1,0,0,123.0,0,0,0,2,0,8.145,1
2023-wimbledon-1401,170,1,5,1.0,90,0,0.0,0.0,2,0,0,106.0,0,0,0,1,0,16.576,4
2023-wimbledon-1401,171,1,5,2.0,91,0,1.0,0.0,2,0,0,102.0,0,1,0,1,0,16.222,6
2023-wimbledon-1401,172,1,5,3.0,91,0,1.0,0.0,1,0,0,132.0,0,0,0,2,0,12.603,1
2023-wimbledon-1401,173,1,5,3.0,91,1,1.0,0.0,2,0,0,105.0,1,0,0,2,0,14.225,3
2023-wimbledon-1401,174,1,5,3.0,92,1,1.0,0.0,2,0,0,114.0,1,0,0,1,1,29.074,8
2023-wimbledon-1401,175,1,5,4.0,93,1,1.0,0.3333333333333333,1,0,0,123.0,1,0,1,1,0,17.891,4
2023-wimbledon-1401,176,2,0,0.0,93,1,0.0,0.0,2,0,1,,1,0,0,2,0,4.385,0
2023-wimbledon-1401,177,2,0,0.0,93,2,0.0,0.0,2,0,2,,2,0,0,2,0,3.828,0
2023-wimbledon-1401,178,2,0,0.0,94,2,0.0,0.0,1,0,2,119.0,2,0,0,1,0,10.28,3
2023-wimbledon-1401,179,2,0,1.0,95,2,0.0,0.0,2,0,2,92.0,2,0,0,1,0,4.996,1
2023-wimbledon-1401,180,2,0,2.0,96,2,0.0,0.0,1,1,2,111.0,2,0,0,1,1,0.777,1
2023-wimbledon-1401,181,2,0,3.0,97,2,0.0,0.0,1,1,2,113.0,2,0,0,1,0,4.585,1
2023-wimbledon-1401,182,2,1,0.0,97,0,0.0,0.0,1,0,0,129.0,0,0,0,2,0,0.0,3
2023-wimbledon-1401,183,2,1,0.0,98,0,0.0,0.0,2,0,0,101.0,0,0,0,1,0,12.685,2
2023-wimbledon-1401,184,2,1,1.0,98,0,0.0,0.0,1,0,0,128.0,0,0,0,2,0,16.655,3
2023-wimbledon-1401,185,2,1,1.0,99,0,0.0,0.0,1,0,0,124.0,0,0,0,1,0,8.227,2
2023-wimbledon-1401,186,2,1,2.0,99,0,0.0,0.0,1,0,0,133.0,0,0,0,2,0,0.7,1
2023-wimbledon-1401,187,2,1,2.0,99,0,0.0,0.0,2,0,0,100.0,0,0,0,2,0,5.699,1
2023-wimbledon-1401,188,2,1,0.0,100,0,0.0,0.0,2,0,0,93.0,0,0,0,1,1,20.273,7
2023-wimbledon-1401,189,2,1,1.0,100,1,0.0,0.0,2,0,1,,1,0,0,2,0,4.603,0
2023-wimbledon-1401,190,2,1,1.0,101,1,0.0,0.0,1,0,1,124.0,1,0,0,1,0,18.657,3
2023-wimbledon-1401,191,2,1,2.0,101,1,0.0,0.0,2,0,1,94.0,1,0,0,2,0,7.863,2
2023-wimbledon-1401,192,2,1,2.0,102,1,1.0,0.0,1,0,1,112.0,1,1,0,1,1,16.467,5
2023-wimbledon-1401,193,2,1,3.0,103,1,1.0,0.0,1,0,1,109.0,1,1,0,1,0,10.851,3
2023-wimbledon-1401,194,2,2,0.0,103,0,0.0,0.0,1,0,0,129.0,0,0,0,2,0,17.189,1
2023-wimbledon-1401,195,2,2,0.0,103,0,0.0,0.0,1,0,0,126.0,0,0,0,2,0,61.447,5
2023-wimbledon-1401,196,2,2,0.0,103,0,0.0,0.0,1,0,0,123.0,0,0,0,2,0,26.953,5
2023-wimbledon-1401,197,2,2,0.0,103,0,0.0,0.0,2,0,0,109.0,0,0,0,2,0,5.25,1
2023-wimbledon-1401,198,2,2,0.0,104,0,0.0,0.0,2,0,0,95.0,0,0,0,1,1,6.065,3
2023-wimbledon-1401,199,2,2,1.0,105,0,0.0,0.0,1,0,0,117.0,0,0,0,1,0,17.432,3
2023-wimbledon-1401,200,2,2,2.0,106,0,0.0,0.0,1,0,0,116.0,0,0,0,1,0,23.527,7
2023-wimbledon-1401,201,2,2,3.0,107,0,0.0,0.0,1,0,0,120.0,0,0,0,1,0,4.995,1
2023-wimbledon-1401,202,2,3,0.0,107,1,0.0,0.0,2,0,0,105.0,1,0,0,2,0,25.617,7
2023-wimbledon-1401,203,2,3,0.0,108,1,0.0,0.0,1,0,0,120.0,1,0,0,1,0,24.04,6
2023-wimbledon-1401,204,2,3,1.0,108,1,0.0,0.0,2,0,0,110.0,1,0,0,2,0,11.246,1
2023-wimbledon-1401,205,2,3,1.0,108,1,0.0,0.0,1,0,0,129.0,1,0,0,2,0,1.227,1
2023-wimbledon-1401,206,2,3,1.0,108,1,0.0,0.0,2,0,0,109.0,1,0,0,2,0,8.734,1
2023-wimbledon-1401,207,2,3,0.0,109,0,0.0,0.0,1,0,0,115.0,0,0,0,1,1,11.942,3
2023-wimbledon-1401,208,2,3,1.0,110,0,0.0,0.0,2,0,0,92.0,0,0,0,1,0,17.972,5
2023-wimbledon-1401,209,2,3,2.0,111,0,0.0,0.0,1,0,0,126.0,0,0,0,1,0,3.276,1
2023-wimbledon-1401,210,2,3,3.0,112,0,0.0,0.0,1,0,0,115.0,0,0,0,1,0,5.204,1
2023-wimbledon-1401,211,2,4,0.0,113,0,0.0,0.0,1,0,0,126.0,0,0,0,1,0,7.993,2
2023-wimbledon-1401,212,2,4,1.0,114,0,0.0,0.0,2,0,0,105.0,0,0,0,1,0,9.885,2
2023-wimbledon-1401,213,2,4,2.0,114,0,0.0,0.0,1,0,0,133.0,0,0,0,2,0,1.281,1
2023-wimbledon-1401,214,2,4,2.0,115,0,0.0,0.0,1,0,0,126.0,0,0,0,1,1,33.404,6
2023-wimbledon-1401,215,2,4,3.0,116,0,0.0,1.0,1,0,0,124.0,0,0,1,1,0,33.217,4
2023-wimbledon-1401,216,2,5,0.0,117,0,0.0,0.0,1,0,0,134.0,0,0,0,1,0,6.609,1
2023-wimbledon-1401,217,2,5,1.0,118,0,0.0,0.0,1,0,0,120.0,0,0,0,1,0,6.035,1
2023-wimbledon-1401,218,2,5,2.0,118,0,0.0,0.0,2,0,0,96.0,0,0,0,2,0,7.604,2
2023-wimbledon-1401,219,2,5,2.0,119,0,1.0,0.0,2,0,0,90.0,0,1,0,1,0,19.327,3
2023-wimbledon-1401,220,2,5,3.0,119,0,1.0,0.0,1,0,0,117.0,0,0,0,2,0,8.918,2
2023-wimbledon-1401,221,2,5,3.0,119,1,0.5,0.0,2,0,0,88.0,1,0,0,2,0,40.107,10
2023-wimbledon-1401,222,2,5,3.0,120,1,0.5,0.0,1,1,0,115.0,1,0,0,1,1,1.066,1
2023-wimbledon-1401,223,2,5,4.0,120,2,0.5,0.0,2,1,1,,2,0,0,2,0,3.007,0
2023-wimbledon-1401,224,2,5,3.0,121,2,0.6666666666666666,0.0,1,1,1,117.0,2,1,0,1,0,12.488,3
2023-wimbledon-1401,225,2,5,4.0,122,2,0.6666666666666666,0.0,1,1,1,112.0,2,0,0,1,0,11.157,3
2023-wimbledon-1402,1,0,0,0.0,1,0,1.0,0.0,1,0,0,120.0,0,1,0,1,1,17.567,5
2023-wimbledon-1402,2,0,0,1.0,2,0,1.0,0.0,2,0,0,94.0,0,0,0,1,0,16.351,5
2023-wimbledon-1402,3,0,0,2.0,3,0,1.0,0.0,2,0,0,102.0,0,1,0,1,1,13.674,5
2023-wimbledon-1402,4,0,0,3.0,3,0,1.0,0.0,2,0,0,96.0,0,0,0,2,0,13.11,4
2023-wimbledon-1402,5,0,0,3.0,3,0,1.0,0.0,2,0,0,100.0,0,0,0,2,0,10.752,2
2023-wimbledon-1402,6,0,0,3.0,3,1,1.0,0.0,1,0,0,131.0,1,0,0,2,0,54.7,14
2023-wimbledon-1402,7,0,0,3.0,3,1,1.0,0.0,2,0,0,102.0,1,0,0,2,0,23.058,8
2023-wimbledon-1402,8,0,0,3.0,4,1,1.0,0.0,1,0,0,131.0,1,0,0,1,0,3.27,1
2023-wimbledon-1402,9,0,0,3.0,5,1,1.0,0.0,1,0,0,122.0,1,0,0,1,1,3.713,1
2023-wimbledon-1402,10,0,0,4.0,6,1,1.0,0.0,1,0,0,137.0,1,1,0,1,1,55.34,13
2023-wimbledon-1402,11,0,1,0.0,6,0,0.0,0.0,1,0,0,115.0,0,0,0,2,0,0.769,1
2023-wimbledon-1402,12,0,1,0.0,7,0,0.0,0.0,1,0,0,125.0,0,0,0,1,0,6.813,2
2023-wimbledon-1402,13,0,1,1.0,8,0,0.0,0.0,2,0,0,104.0,0,0,0,1,0,12.621,2
2023-wimbledon-1402,14,0,1,2.0,8,0,0.0,0.0,1,0,0,119.0,0,0,0,2,0,25.721,5
2023-wimbledon-1402,15,0,1,2.0,8,0,0.0,0.0,1,0,0,121.0,0,0,0,2,0,6.647,1
2023-wimbledon-1402,16,0,1,2.0,8,0,0.0,0.0,2,0,0,115.0,0,0,0,2,0,33.112,7
2023-wimbledon-1402,17,0,1,0.0,9,0,0.0,0.0,2,0,0,98.0,0,0,0,1,1,8.872,3
2023-wimbledon-1402,18,0,1,1.0,10,0,0.0,0.0,1,0,0,124.0,0,0,0,1,0,5.402,1
2023-wimbledon-1402,19,0,1,2.0,11,0,1.0,0.0,1,0,0,135.0,0,1,0,1,0,12.698,3
2023-wimbledon-1402,20,0,1,3.0,12,0,1.0,0.0,2,0,0,91.0,0,0,0,1,1,0.0,3
2023-wimbledon-1402,21,0,2,0.0,12,0,0.0,0.0,1,0,0,126.0,0,0,0,2,0,16.181,1
2023-wimbledon-1402,22,0,2,0.0,12,0,0.0,0.0,1,0,0,117.0,0,0,0,2,0,8.465,3
2023-wimbledon-1402,23,0,2,0.0,12,0,0.0,0.0,1,0,0,122.0,0,0,0,2,0,18.483,5
2023-wimbledon-1402,24,0,2,0.0,12,0,0.0,0.0,2,0,0,104.0,0,0,0,1,1,4.488,2
2023-wimbledon-1402,25,0,2,1.0,12,0,0.0,0.0,1,0,0,117.0,0,0,0,2,0,7.349,1
2023-wimbledon-1402,26,0,2,0.0,12,0,0.0,0.0,1,0,0,121.0,0,0,0,1,0,17.81,3
2023-wimbledon-1402,27,0,2,1.0,12,0,0.0,0.0,2,0,0,99.0,0,0,0,2,0,20.793,4
2023-wimbledon-1402,28,0,2,1.0,12,0,0.0,0.0,1,0,0,118.0,0,0,0,1,0,4.68,1
2023-wimbledon-1402,29,0,2,2.0,12,0,0.0,0.0,2,0,0,91.0,0,0,0,1,0,0.97,1
2023-wimbledon-1402,30,0,2,3.0,12,0,0.0,0.0,2,0,0,111.0,0,0,0,2,0,4.976,2
2023-wimbledon-1402,31,0,2,3.0,12,0,0.0,0.0,1,1,0,131.0,0,0,0,1,1,0.802,1
2023-wimbledon-1402,32,0,3,0.0,12,0,0.0,0.0,1,0,0,117.0,0,0,0,2,0,4.53,1
2023-wimbledon-1402,33,0,3,0.0,12,0,0.0,0.0,2,0,0,100.0,0,0,0,2,0,32.738,7
2023-wimbledon-1402,34,0,3,0.0,12,0,0.0,0.0,2,0,0,113.0,0,0,0,2,0,5.6,1
2023-wimbledon-1402,35,0,3,0.0,12,0,0.0,0.0,2,0,0,94.0,0,0,0,1,0,3.305,2
2023-wimbledon-1402,36,0,3,1.0,12,0,0.0,0.0,1,0,0,121.0,0,0,0,2,0,13.763,3
2023-wimbledon-1402,37,0,3,0.0,12,1,0.0,0.0,2,0,0,97.0,1,0,0,2,0,19.355,4
2023-wimbledon-1402,38,0,3,0.0,12,2,0.0,0.0,2,0,1,,2,0,0,2,0,1.771,0
2023-wimbledon-1402,39,0,3,0.0,12,2,0.0,0.0,1,1,1,135.0,2,0,0,1,1,0.73,1
2023-wimbledon-1402,40,0,3,1.0,12,2,0.0,0.0,2,1,1,99.0,2,0,0,1,0,3.386,1
2023-wimbledon-1402,41,0,3,2.0,12,2,0.0,0.0,1,2,1,132.0,2,0,0,1,1,0.715,1
2023-wimbledon-1402,42,0,3,3.0,21,3,0.0,0.0,2,2,2,,3,0,0,2,0,4.718,0
2023-wimbledon-1402,43,0,3,3.0,21,3,0.0,0.0,1,2,2,117.0,3,0,0,2,0,28.63,6
2023-wimbledon-1402,44,0,3,3.0,22,3,0.5,0.0,2,2,2,95.0,3,1,0,1,0,71.107,17
2023-wimbledon-1402,45,0,3,3.0,22,4,0.5,0.0,2,2,3,,4,0,0,2,0,1.338,0
2023-wimbledon-1402,46,0,3,3.0,23,4,0.5,0.0,1,2,3,131.0,4,0,0,1,0,30.022,7
2023-wimbledon-1402,47,0,3,3.0,24,4,0.6666666666666666,0.0,2,2,3,95.0,4,1,0,1,0,9.113,3
2023-wimbledon-1402,48,0,3,4.0,24,5,0.6666666666666666,0.0,2,2,3,91.0,5,0,0,2,0,14.791,4
2023-wimbledon-1402,49,0,3,3.0,25,5,0.6666666666666666,0.0,2,2,3,98.0,5,0,0,1,0,5.806,1
2023-wimbledon-1402,50,0,3,4.0,25,5,0.6666666666666666,0.0,2,2,3,112.0,5,0,0,2,0,57.607,14
2023-wimbledon-1402,51,0,3,3.0,25,6,0.6666666666666666,0.0,1,2,3,127.0,6,0,0,2,0,24.02,4
2023-wimbledon-1402,52,0,3,3.0,26,6,0.6666666666666666,0.0,1,2,3,129.0,6,0,0,1,1,48.796,7
2023-wimbledon-1402,53,0,3,3.0,27,6,0.6666666666666666,0.0,2,2,3,104.0,6,0,0,1,0,2.626,1
2023-wimbledon-1402,54,0,3,4.0,27,7,0.6666666666666666,0.0,2,2,3,92.0,7,0,0,2,0,23.037,6
2023-wimbledon-1402,55,0,3,3.0,28,7,0.6666666666666666,0.0,1,2,3,120.0,7,0,0,1,0,40.722,9
2023-wimbledon-1402,56,0,3,4.0,29,7,0.6666666666666666,0.0,1,3,3,132.0,7,0,0,1,1,0.845,1
2023-wimbledon-1402,57,0,4,0.0,29,0,0.0,0.0,2,0,0,100.0,0,0,0,2,0,5.556,1
2023-wimbledon-1402,58,0,4,0.0,30,0,0.0,0.0,1,0,0,122.0,0,0,0,1,0,30.997,6
2023-wimbledon-1402,59,0,4,1.0,31,0,0.0,0.0,2,0,0,101.0,0,0,0,1,0,20.693,4
2023-wimbledon-1402,60,0,4,2.0,32,0,0.0,0.0,1,0,0,130.0,0,0,0,1,1,13.928,4
2023-wimbledon-1402,61,0,4,3.0,32,1,0.0,0.0,2,0,0,117.0,1,0,0,2,0,30.757,7
2023-wimbledon-1402,62,0,4,3.0,33,1,0.0,0.5,1,0,0,129.0,1,0,1,1,0,8.475,2
2023-wimbledon-1402,63,0,5,0.0,33,1,0.0,0.0,2,0,0,101.0,1,0,0,2,0,30.317,8
2023-wimbledon-1402,64,0,5,0.0,33,1,0.0,0.0,2,0,0,88.0,1,0,0,2,0,19.543,6
2023-wimbledon-1402,65,0,5,0.0,34,1,0.0,0.0,1,0,0,121.0,1,0,0,1,0,1.411,1
2023-wimbledon-1402,66,0,5,1.0,34,2,0.0,0.0,2,0,0,95.0,2,0,0,2,0,33.056,8
2023-wimbledon-1402,67,0,5,1.0,35,2,0.0,0.0,2,0,0,104.0,2,0,0,1,0,20.393,5
2023-wimbledon-1402,68,0,5,2.0,36,2,0.0,0.0,1,0,0,132.0,2,0,0,1,1,2.278,1
2023-wimbledon-1402,69,0,5,3.0,37,2,0.0,0.0,1,0,0,112.0,2,0,0,1,0,4.977,1
2023-wimbledon-1402,70,0,5,4.0,37,2,0.0,0.0,1,0,0,132.0,2,0,0,2,0,83.773,18
2023-wimbledon-1402,71,0,5,3.0,38,2,0.0,0.0,1,0,0,109.0,2,0,0,1,1,7.922,3
2023-wimbledon-1402,72,0,5,4.0,38,2,0.0,0.0,2,0,0,93.0,2,0,0,2,0,19.822,6
2023-wimbledon-1402,73,0,5,3.0,39,2,0.0,0.0,1,0,0,133.0,2,0,0,1,0,3.973,1
2023-wimbledon-1402,74,0,5,4.0,40,2,0.0,0.0,2,0,0,94.0,2,0,0,1,0,24.548,5
2023-wimbledon-1402,75,1,0,0.0,40,0,0.0,0.0,1,0,0,113.0,0,0,0,2,0,3.629,1
2023-wimbledon-1402,76,1,0,0.0,40,0,0.0,0.0,1,0,0,123.0,0,0,0,2,0,1.104,1
2023-wimbledon-1402,77,1,0,0.0,40,0,0.0,0.0,1,0,0,128.0,0,0,0,2,0,14.88,5
2023-wimbledon-1402,78,1,0,0.0,40,0,0.0,0.0,1,0,0,129.0,0,0,0,2,0,8.369,3
2023-wimbledon-1402,79,1,0,0.0,41,0,1.0,0.0,1,0,0,133.0,0,1,0,1,1,17.647,3
2023-wimbledon-1402,80,1,0,1.0,42,0,1.0,0.0,1,0,0,129.0,0,0,0,1,0,2.052,1
2023-wimbledon-1402,81,1,0,2.0,42,1,1.0,0.0,2,0,1,,1,0,0,2,0,0.906,0
2023-wimbledon-1402,82,1,0,2.0,43,1,1.0,0.0,1,0,1,130.0,1,0,0,1,0,5.687,1
2023-wimbledon-1402,83,1,0,3.0,44,1,1.0,0.0,2,0,1,101.0,1,0,0,1,0,7.565,3
2023-wimbledon-1402,84,1,1,0.0,44,0,0.0,0.0,2,0,0,114.0,0,0,0,2,0,2.598,1
2023-wimbledon-1402,85,1,1,0.0,45,0,0.0,0.0,1,0,0,107.0,0,0,0,1,0,14.227,4
2023-wimbledon-1402,86,1,1,1.0,45,0,0.0,0.0,1,0,0,119.0,0,0,0,2,0,0.74,1
2023-wimbledon-1402,87,1,1,1.0,46,0,0.0,0.0,2,0,0,95.0,0,0,0,1,0,21.143,2
2023-wimbledon-1402,88,1,1,2.0,46,0,0.0,0.0,1,0,0,122.0,0,0,0,2,0,20.773,5
2023-wimbledon-1402,89,1,1,2.0,47,0,0.0,0.0,1,0,0,125.0,0,0,0,1,1,25.127,6
2023-wimbledon-1402,90,1,1,3.0,48,0,0.0,0.0,2,0,0,,0,0,0,1,0,1.254,0
2023-wimbledon-1402,91,1,1,4.0,49,0,0.0,1.0,2,0,0,,0,0,1,1,0,0.795,0
2023-wimbledon-1402,92,1,2,0.0,50,0,0.0,0.0,1,1,0,129.0,0,0,0,1,1,1.144,1
2023-wimbledon-1402,93,1,2,1.0,51,0,0.0,0.0,1,1,0,129.0,0,0,0,1,0,58.842,13
2023-wimbledon-1402,94,1,2,2.0,51,1,0.0,0.0,2,1,1,,1,0,0,2,0,5.896,0
2023-wimbledon-1402,95,1,2,2.0,52,1,0.0,0.0,2,1,1,87.0,1,0,0,1,0,36.114,9
2023-wimbledon-1402,96,1,2,3.0,53,1,0.0,0.0,1,1,1,129.0,1,0,0,1,1,10.878,1
2023-wimbledon-1402,97,1,3,0.0,53,0,0.0,0.0,1,0,0,121.0,0,0,0,2,0,10.158,3
2023-wimbledon-1402,98,1,3,0.0,53,0,0.0,0.0,1,0,0,124.0,0,0,0,2,0,11.311,3
2023-wimbledon-1402,99,1,3,0.0,53,0,0.0,0.0,1,0,0,126.0,0,0,0,2,0,14.261,3
2023-wimbledon-1402,100,1,3,0.0,53,0,0.0,0.0,1,0,0,92.0,0,0,0,2,0,7.773,1
2023-wimbledon-1402,101,1,3,0.0,54,0,0.0,0.0,2,0,0,101.0,0,0,0,1,0,23.084,5
2023-wimbledon-1402,102,1,3,1.0,54,0,0.0,0.0,2,0,0,98.0,0,0,0,2,0,11.593,4
2023-wimbledon-1402,103,1,3,1.0,55,0,0.0,0.0,1,0,0,115.0,0,0,0,1,0,26.727,3
2023-wimbledon-1402,104,1,3,2.0,56,0,0.0,0.0,1,0,0,123.0,0,0,0,1,0,23.827,5
2023-wimbledon-1402,105,1,3,3.0,57,0,0.0,0.0,1,0,0,134.0,0,0,0,1,0,10.457,3
2023-wimbledon-1402,106,1,4,0.0,57,0,0.0,0.0,2,0,0,100.0,0,0,0,2,0,8.905,3
2023-wimbledon-1402,107,1,4,0.0,57,1,0.0,0.0,2,0,0,111.0,1,0,0,2,0,11.853,3
2023-wimbledon-1402,108,1,4,0.0,57,1,0.0,0.0,1,0,0,122.0,1,0,0,2,0,4.251,1
2023-wimbledon-1402,109,1,4,0.0,57,1,0.0,0.0,2,0,0,130.0,1,0,0,2,0,5.513,1
2023-wimbledon-1402,110,1,4,0.0,58,0,1.0,0.0,1,0,0,117.0,0,1,0,1,1,14.826,5
2023-wimbledon-1402,111,1,4,1.0,59,0,1.0,0.0,2,0,0,98.0,0,0,0,1,0,1.183,1
2023-wimbledon-1402,112,1,4,2.0,59,0,1.0,0.0,1,0,0,111.0,0,0,0,2,0,6.684,2
2023-wimbledon-1402,113,1,4,2.0,59,1,0.5,0.0,1,0,0,119.0,1,0,0,2,0,11.961,2
2023-wimbledon-1402,114,1,4,2.0,59,1,0.5,0.0,1,0,0,126.0,1,0,0,2,0,18.132,4
2023-wimbledon-1402,115,1,4,2.0,59,1,0.5,0.0,1,0,0,128.0,1,0,0,2,0,13.482,4
2023-wimbledon-1402,116,1,4,0.0,60,0,0.0,0.0,2,0,0,110.0,0,0,0,1,0,14.406,4
2023-wimbledon-1402,117,1,4,1.0,60,1,0.0,0.0,1,0,0,122.0,1,0,0,2,0,34.158,7
2023-wimbledon-1402,118,1,4,1.0,60,1,0.0,0.0,1,0,0,125.0,1,0,0,2,0,15.308,3
2023-wimbledon-1402,119,1,4,1.0,60,1,0.0,0.0,1,0,0,129.0,1,0,0,2,0,10.939,3
2023-wimbledon-1402,120,1,4,1.0,60,1,0.0,0.0,2,0,0,101.0,1,0,0,2,0,6.951,1
2023-wimbledon-1402,121,1,4,0.0,61,0,1.0,0.0,1,0,0,119.0,0,1,0,1,0,12.375,3
2023-wimbledon-1402,122,1,4,1.0,61,1,1.0,0.0,1,0,0,123.0,1,0,0,2,0,24.532,4
2023-wimbledon-1402,123,1,4,1.0,61,2,1.0,0.0,1,0,0,115.0,2,0,0,2,0,6.351,2
2023-wimbledon-1402,124,1,4,1.0,62,2,1.0,0.0,1,1,0,126.0,2,0,0,1,1,4.942,1
2023-wimbledon-1402,125,1,4,2.0,62,2,1.0,0.0,1,1,0,112.0,2,0,0,2,0,19.556,6
2023-wimbledon-1402,126,1,4,2.0,63,2,1.0,0.0,2,1,0,97.0,2,1,0,1,0,17.536,5
2023-wimbledon-1402,127,1,4,3.0,64,2,1.0,0.0,1,1,0,129.0,2,1,0,1,0,14.793,3
2023-wimbledon-1402,128,1,4,4.0,65,2,1.0,0.0,2,1,0,98.0,2,0,0,1,0,45.279,11
2023-wimbledon-1402,129,1,5,0.0,65,0,0.0,0.0,1,0,0,127.0,0,0,0,2,0,4.43,1
2023-wimbledon-1402,130,1,5,0.0,65,0,0.0,0.0,1,0,0,126.0,0,0,0,2,0,1.099,1
2023-wimbledon-1402,131,1,5,0.0,66,0,0.0,0.0,1,0,0,102.0,0,0,0,1,1,16.137,4
2023-wimbledon-1402,132,1,5,1.0,67,0,0.0,0.0,2,0,0,,0,0,0,1,0,1.298,0
2023-wimbledon-1402,133,1,5,2.0,67,0,0.0,0.0,1,0,0,115.0,0,0,0,2,0,38.501,11
2023-wimbledon-1402,134,1,5,2.0,67,0,0.0,0.0,1,0,0,126.0,0,0,0,2,0,20.038,5
2023-wimbledon-1402,135,1,5,0.0,68,0,0.0,0.0,2,0,0,97.0,0,0,0,1,0,11.589,3
2023-wimbledon-1402,136,1,5,1.0,69,0,1.0,0.0,1,0,0,122.0,0,1,0,1,0,32.119,5
2023-wimbledon-1402,137,1,5,2.0,69,0,1.0,0.0,2,0,0,97.0,0,0,0,2,0,7.445,2
2023-wimbledon-1402,138,1,5,2.0,70,0,1.0,0.0,1,0,0,124.0,0,0,0,1,0,43.766,13
2023-wimbledon-1402,139,1,5,3.0,71,0,1.0,0.0,2,0,0,94.0,0,0,0,1,1,23.199,5
2023-wimbledon-1402,140,1,6,0.0,71,0,0.0,0.0,1,0,0,117.0,0,0,0,2,0,26.335,5
2023-wimbledon-1402,141,1,6,0.0,72,0,1.0,0.0,1,0,0,129.0,0,1,0,1,0,11.72,3
2023-wimbledon-1402,142,1,6,,73,0,1.0,0.0,2,0,0,98.0,0,0,0,1,0,85.039,25
2023-wimbledon-1402,143,1,6,,73,0,1.0,0.0,1,0,0,119.0,0,0,0,2,0,1.699,1
2023-wimbledon-1402,144,1,6,,73,0,1.0,0.0,1,0,0,129.0,0,0,0,2,0,0.94,1
2023-wimbledon-1402,145,1,6,,74,0,1.0,0.0,2,0,0,90.0,0,0,0,1,0,82.172,19
2023-wimbledon-1402,146,1,6,,75,0,1.0,0.0,2,0,0,91.0,0,0,0,1,0,6.691,1
2023-wimbledon-1402,147,1,6,,75,1,1.0,0.0,1,0,0,127.0,1,0,0,2,0,16.799,5
2023-wimbledon-1402,148,1,6,,75,2,0.5,0.0,2,0,0,102.0,2,0,0,2,0,20.901,5
2023-wimbledon-1402,149,1,6,,75,2,0.5,0.0,2,0,0,87.0,2,0,0,2,0,28.542,10
2023-wimbledon-1402,150,1,6,,76,2,0.5,0.0,1,0,0,120.0,2,0,0,1,0,3.428,1
2023-wimbledon-1402,151,1,6,,77,2,0.5,0.0,1,0,0,135.0,2,0,0,1,0,36.408,6
2023-wimbledon-1402,152,1,6,,77,2,0.5,0.0,1,0,0,126.0,2,0,0,2,0,16.022,3
2023-wimbledon-1402,153,1,6,,77,3,0.5,0.0,2,0,0,82.0,3,0,0,2,0,62.823,18
2023-wimbledon-1402,154,1,0,0.0,77,0,0.0,0.0,1,0,0,120.0,0,0,0,2,0,24.332,6
2023-wimbledon-1402,155,1,0,0.0,78,0,0.0,0.0,2,0,0,105.0,0,0,0,1,0,15.066,5
2023-wimbledon-1402,156,1,0,1.0,79,0,0.0,0.0,1,1,0,111.0,0,0,0,1,1,0.736,1
2023-wimbledon-1402,157,1,0,2.0,79,0,0.0,0.0,2,1,0,93.0,0,0,0,2,0,14.342,4
2023-wimbledon-1402,158,1,0,2.0,80,0,0.0,0.0,1,1,0,109.0,0,0,0,1,0,3.811,1
2023-wimbledon-1402,159,1,0,3.0,81,0,0.0,0.0,1,2,0,122.0,0,0,0,1,1,1.07,1
2023-wimbledon-1402,160,1,1,0.0,82,0,0.0,0.0,2,0,0,105.0,0,0,0,1,0,14.039,4
2023-wimbledon-1402,161,1,1,1.0,82,0,0.0,0.0,1,0,0,120.0,0,0,0,2,0,10.337,1
2023-wimbledon-1402,162,1,1,1.0,82,0,0.0,0.0,1,0,0,122.0,0,0,0,2,0,25.732,5
2023-wimbledon-1402,163,1,1,1.0,82,0,0.0,0.0,2,0,0,105.0,0,0,0,2,0,9.577,3
2023-wimbledon-1402,164,1,1,1.0,82,0,0.0,0.0,2,0,0,117.0,0,0,0,2,0,48.341,11
