MT,sets_ratio,game_ratio,score_ratio,pointswon_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p1,ace_ratio,df_ratio,speed,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,ST,distance_ratio,rally_count,ST_end
,1.0,0.5,0.25,0.5151515151515151,0.5,,0,0,1,0.0,,95.0,0,0.5,,,0,0,0.4699465473982764,1,0
,1.0,0.42857142857142855,,0.51,,,0,0,0,,,91.0,0,,,,0,0,0.480857382658661,2,0
,1.0,0.42857142857142855,0.0,0.504950495049505,1.0,,0,0,1,,,120.0,0,1.0,,,0,0,0.49583440143552937,2,0
,1.0,0.42857142857142855,0.0,0.5098039215686274,1.0,,0,0,1,1.0,,115.0,0,1.0,,,1,0,0.5298701298701298,1,0
,1.0,0.42857142857142855,0.3333333333333333,0.5145631067961165,1.0,,0,0,1,1.0,,122.0,0,1.0,,,0,0,0.6503831417624522,1,0
,1.0,0.42857142857142855,0.5,0.5096153846153846,1.0,,0,0,0,1.0,,87.0,0,1.0,,,0,0,0.47231463571889104,4,0
,1.0,0.42857142857142855,0.4,0.5142857142857142,0.6666666666666666,,0,0,0,1.0,,82.0,0,0.6666666666666666,,,0,0,0.455183201403043,5,0
,1.0,0.42857142857142855,0.5,0.5094339622641509,0.75,,0,0,1,1.0,,105.0,0,0.75,,,0,0,0.4687521627794311,2,0
,1.0,0.42857142857142855,0.42857142857142855,0.514018691588785,0.75,,0,0,0,1.0,,81.0,0,0.75,,,1,0,0.5060542145144911,7,0
,1.0,0.42857142857142855,0.5,0.5185185185185185,0.6,,0,0,0,1.0,,92.0,0,0.6,,,0,0,0.5489534797722062,9,0
,1.0,0.42857142857142855,0.5714285714285714,0.5229357798165137,0.6,,0,0,1,1.0,,124.0,0,0.6,,,1,0,0.5783488244942592,1,0
,1.0,0.5,,0.5181818181818182,,,0,0,0,,,90.0,0,,,,0,0,0.5402447634737585,3,0
,1.0,0.5,0.0,0.5225225225225225,0.0,,0,0,0,,0.0,,0,0.0,,,0,0,0.5908723747980614,0,0
,1.0,0.5,0.5,0.5178571428571429,0.5,,0,0,1,,0.0,121.0,0,0.5,,,0,0,0.5226917589510157,5,0
,1.0,0.5,0.3333333333333333,0.5132743362831859,0.5,,0,0,1,,0.0,109.0,0,0.5,,,0,0,0.5951786076034843,1,0
,1.0,0.5,0.25,0.5175438596491229,0.5,,0,0,1,,0.0,99.0,0,0.5,,,1,0,,2,0
,1.0,0.5,0.4,0.5130434782608696,0.5,,0,0,0,,0.0,88.0,0,0.5,,,0,0,0.5414569268842909,5,0
,1.0,0.4444444444444444,,0.5172413793103449,,,0,0,1,,,123.0,0,,,,0,0,0.3859794957051815,1,0
,1.0,0.4444444444444444,1.0,0.5213675213675214,,,0,0,1,1.0,,124.0,0,,,,1,0,0.4774417451660883,1,0
,1.0,0.4444444444444444,1.0,0.5169491525423728,,0.0,0,0,1,1.0,,115.0,0,,0.0,,0,0,0.41839222819986843,4,0
,1.0,0.4444444444444444,0.6666666666666666,0.5210084033613446,,0.5,0,0,1,1.0,,119.0,0,,1.0,,0,0,0.5049499579592612,3,0
,1.0,0.4444444444444444,0.75,0.525,,0.5,0,0,1,1.0,,106.0,0,,,,0,0,0.35650069156293224,1,0
,1.0,0.5,,0.5206611570247934,,,0,0,1,,,103.0,0,,,,0,0,0.535559986706547,1,0
,1.0,0.5,0.0,0.5245901639344263,,,0,0,0,,,81.0,0,,,,0,0,0.47110866020907266,12,0
,1.0,0.5,0.5,0.5203252032520326,,,0,0,1,,,100.0,0,,,,0,0,0.5444395425391115,3,0
,1.0,0.5,0.3333333333333333,0.5241935483870968,,1.0,0,0,0,,,91.0,0,,1.0,,1,0,0.6168744507014746,4,0
,1.0,0.5,0.5,0.52,,1.0,0,0,1,,,117.0,0,,,,0,0,0.5082190614087386,1,0
,1.0,0.5,0.4,0.5238095238095238,,1.0,0,0,0,,,100.0,0,,,,0,0,0.5334741867329,8,0
,1.0,0.5,0.5,0.5196850393700787,1.0,1.0,0,0,0,,,95.0,0,1.0,,,0,0,0.5077979255279457,1,0
,1.0,0.5,0.42857142857142855,0.515625,1.0,1.0,0,0,1,,,116.0,0,1.0,,,0,0,0.4783792615183531,1,0
,1.0,0.45454545454545453,,0.5193798449612403,,,0,0,1,,,113.0,0,,,,0,0,0.4317285743930276,3,0
,1.0,0.45454545454545453,1.0,0.5230769230769231,,,0,0,1,,,115.0,0,,,,0,0,0.4483067404754152,1,0
,1.0,0.45454545454545453,1.0,0.5267175572519084,,,0,0,0,,,100.0,0,,,,0,0,0.497017065162096,3,0
,1.0,0.45454545454545453,1.0,0.5303030303030303,,,0,0,1,,,123.0,0,,,,0,0,0.4317476732161324,1,0
,1.0,0.5,,0.5263157894736842,1.0,,0,0,0,,,91.0,0,1.0,,,0,0,0.5812007723191026,3,0
,1.0,0.5,0.0,0.5298507462686567,1.0,,0,0,1,,,121.0,0,1.0,,,0,0,0.4982529699510831,1,0
,1.0,0.5,0.5,0.5333333333333333,1.0,,0,0,0,,,86.0,0,1.0,,,0,0,0.47869878862120596,1,0
,1.0,0.5,0.6666666666666666,0.5294117647058824,1.0,,0,0,0,,,87.0,0,1.0,,,0,0,0.6566473988439306,7,0
,1.0,0.5,0.5,0.5255474452554745,1.0,,0,0,0,,,92.0,0,1.0,,,0,0,0.5470145382663433,11,0
,1.0,0.5,0.4,0.5289855072463768,1.0,,0,0,1,,,122.0,0,1.0,,,1,0,0.44938921119959646,5,0
,1.0,0.5,0.5,0.5251798561151079,1.0,,0,0,1,,,128.0,0,1.0,,,0,0,0.5104162655473834,4,0
,1.0,0.5,0.42857142857142855,0.5285714285714286,1.0,,0,0,0,,,97.0,0,1.0,,,0,0,0.5664071928554189,4,0
,1.0,0.5,0.5,0.5319148936170213,1.0,,0,0,1,,,118.0,0,1.0,,,1,0,0.5032373742404622,4,0
,1.0,0.5,0.5555555555555556,0.5352112676056338,1.0,,0,0,1,,,125.0,0,1.0,,,0,0,0.5766397958591892,1,0
,1.0,0.5,0.6,0.5314685314685315,1.0,,0,0,0,,,96.0,0,1.0,,,0,0,0.5258676931106472,4,0
,1.0,0.5,0.5454545454545454,0.5277777777777778,1.0,,0,0,1,,,113.0,0,1.0,,,0,0,0.508418136288561,3,0
,1.0,0.5,0.5,0.5241379310344828,1.0,,0,0,1,,,101.0,0,1.0,,,0,0,0.5242591516560139,5,0
,1.0,0.5,0.46153846153846156,0.5205479452054794,1.0,,0,0,1,,,120.0,0,1.0,,,0,0,0.41997200186654227,2,0
,0.5,,,0.5238095238095238,,,0,0,1,,,125.0,0,,,,0,0,0.5441293784901008,1,0
,0.5,,1.0,0.5202702702702703,,,0,0,1,,,121.0,0,,,,0,0,0.4415326098335485,4,0
,0.5,,0.5,0.5234899328859061,,,0,0,0,,,92.0,0,,,,0,0,0.43023650080528947,3,0
,0.5,,0.6666666666666666,0.52,,0.0,0,0,0,,,81.0,0,,0.0,,0,0,0.5017895217788607,6,0
,0.5,,0.5,0.5231788079470199,,0.0,0,0,1,,,105.0,0,,,,0,0,0.3406068301811134,3,0
,0.5,,0.6,0.5197368421052632,1.0,0.0,0,0,1,,,119.0,0,1.0,,,0,0,0.3997445721583653,2,0
,0.5,,0.5,0.5228758169934641,0.5,0.0,0,0,0,,,90.0,0,0.5,,,0,0,0.4481341113717941,7,0
,0.5,,0.5714285714285714,0.5194805194805194,0.5,0.0,0,0,1,,,122.0,0,0.5,,,0,0,0.4302810947902356,4,0
,0.5,,0.5,0.5225806451612903,0.5,0.0,0,0,1,,,109.0,0,0.5,,,0,0,0.31255235132224485,1,0
,0.5,,0.5714285714285714,0.5192307692307693,0.6666666666666666,0.0,0,0,0,,,87.0,0,0.6666666666666666,,,0,0,0.4395706952869809,6,0
,0.5,,0.5,0.5159235668789809,0.6666666666666666,0.0,0,0,1,,,115.0,0,0.6666666666666666,,,0,0,0.42462798362129234,12,0
,0.5,,0.42857142857142855,0.5126582278481012,0.6666666666666666,0.0,0,0,1,,,119.0,0,0.6666666666666666,0.0,0.0,0,0,0.5116487455197133,6,0
,0.5,0.0,,0.5157232704402516,,,0,0,0,,,86.0,0,,,,0,0,0.508660833980103,6,0
,0.5,0.0,1.0,0.51875,,,0,0,0,,,86.0,0,,,,0,0,0.48471801980725915,10,0
,0.5,0.0,1.0,0.5217391304347826,,1.0,0,0,1,,,118.0,0,,1.0,,1,0,0.622220598621563,6,0
,0.5,0.0,1.0,0.5185185185185185,1.0,1.0,0,0,0,,,86.0,0,1.0,,,0,0,0.4802464430894309,1,0
,0.5,0.0,0.75,0.5153374233128835,1.0,1.0,0,0,1,0.0,,124.0,0,1.0,,,0,0,0.5156450921560223,1,0
,0.5,0.0,0.6,0.5121951219512195,1.0,1.0,0,0,1,0.0,,118.0,0,1.0,,,0,0,0.5581184984170059,1,0
,0.5,0.0,0.5,0.509090909090909,1.0,1.0,0,0,1,0.0,,104.0,0,1.0,,,0,0,0.6159840474378822,5,0
,0.5,0.0,0.42857142857142855,0.5060240963855421,1.0,1.0,0,0,1,0.0,,115.0,0,1.0,,,0,0,0.6196473551637279,1,0
,0.5,0.0,,0.5089820359281437,,,0,0,0,,,95.0,0,,,,1,0,0.5410633298726846,5,0
,0.5,0.0,1.0,0.5119047619047619,,1.0,0,0,1,,,121.0,0,,1.0,,1,0,0.5565819861431871,3,0
,0.5,0.0,1.0,0.514792899408284,,1.0,0,0,0,,,99.0,0,,,,1,0,0.4829567642956764,3,0
,0.5,0.0,1.0,0.5176470588235295,,1.0,0,0,1,1.0,,119.0,0,,,,1,0,0.5363423212192263,1,0
,0.5,0.3333333333333333,,0.52046783625731,0.0,,0,0,0,,,94.0,0,0.0,,,0,0,0.5025272483320161,6,0
,0.5,0.3333333333333333,1.0,0.5174418604651163,0.5,,0,0,0,,,94.0,0,0.5,,,0,0,0.5077696070275847,3,0
,0.5,0.3333333333333333,0.5,0.5144508670520231,0.6666666666666666,,0,0,0,,,96.0,0,0.6666666666666666,,,0,0,0.5093255131964809,3,0
,0.5,0.3333333333333333,0.3333333333333333,0.5172413793103449,0.6666666666666666,,0,0,1,,,101.0,0,0.6666666666666666,,,0,0,0.4404434105582985,6,0
,0.5,0.3333333333333333,0.5,0.5142857142857142,0.6666666666666666,,0,0,1,,,105.0,0,0.6666666666666666,,,0,0,0.536049742029369,1,0
,0.5,0.3333333333333333,0.4,0.5170454545454546,0.6666666666666666,,0,0,0,,,92.0,0,0.6666666666666666,,,0,0,0.4328926821388186,8,0
,0.5,0.3333333333333333,0.5,0.5141242937853108,0.6666666666666666,,0,0,1,,,101.0,0,0.6666666666666666,,,0,0,0.5496662349307563,1,0
,0.5,0.3333333333333333,0.42857142857142855,0.5112359550561798,0.6666666666666666,,0,0,1,,,100.0,0,0.6666666666666666,,,0,0,0.47001627876281404,3,0
,0.5,0.25,,0.5083798882681564,1.0,,0,0,0,,,87.0,0,1.0,,,0,0,0.35901916880563595,2,0
,0.5,0.25,0.0,0.5055555555555555,1.0,,0,0,0,,,88.0,0,1.0,,,0,0,0.3988294314381271,2,0
,0.5,0.25,0.0,0.5082872928176796,1.0,,0,0,1,,,105.0,0,1.0,,,0,0,0.3752679789514714,3,0
,0.5,0.25,0.3333333333333333,0.5054945054945055,1.0,,0,0,0,,,91.0,0,1.0,,,0,0,0.4839281388261995,10,0
,0.5,0.25,0.25,0.5027322404371585,1.0,0.0,0,0,1,,,114.0,0,1.0,0.0,0.0,0,0,0.4526586102719033,4,0
,0.5,0.2,,0.5054347826086957,,,0,0,0,,,92.0,0,,,,1,0,0.5934979887681935,6,0
,0.5,0.2,1.0,0.5027027027027027,,0.0,0,0,1,,,109.0,0,,0.0,,0,0,0.5055670176437108,15,0
,0.5,0.2,0.5,0.5053763440860215,,0.0,0,0,1,,,118.0,0,,,,1,0,0.5425705727512027,4,0
,0.5,0.2,0.6666666666666666,0.5080213903743316,,0.0,0,0,1,,,97.0,0,,,,0,0,0.5019708473320812,8,0
,0.5,0.2,0.75,0.5106382978723404,,0.0,0,0,1,,,112.0,0,,,1.0,0,0,0.4669641990879985,12,0
,0.5,0.3333333333333333,,0.5132275132275133,,,0,0,1,1.0,,133.0,0,,,,1,0,0.5332050048123195,1,0
,0.5,0.3333333333333333,1.0,0.5105263157894737,,0.0,0,0,0,1.0,,98.0,0,,0.0,,0,0,0.5262727634536987,10,0
,0.5,0.3333333333333333,0.5,0.5130890052356021,0.0,0.0,0,0,1,1.0,,108.0,0,0.0,,,0,0,0.5547647443542492,3,0
,0.5,0.3333333333333333,0.6666666666666666,0.515625,0.0,0.0,0,0,0,1.0,,84.0,0,0.0,,,0,0,0.5827111525898274,1,0
,0.5,0.3333333333333333,0.75,0.5181347150259067,0.0,0.0,0,0,0,1.0,,86.0,0,0.0,,,1,0,0.5061412244510836,3,0
,0.5,0.42857142857142855,,0.520618556701031,0.0,,0,0,0,,,86.0,0,0.0,,,0,0,0.4584227770873348,2,0
,0.5,0.42857142857142855,1.0,0.517948717948718,0.0,,0,0,1,,,116.0,0,0.0,,,0,0,0.4101915431875678,1,0
,0.5,0.42857142857142855,0.5,0.5153061224489796,0.0,0.0,0,0,0,,,92.0,0,0.0,0.0,,0,0,0.45575323475046203,3,0
,0.5,0.42857142857142855,0.3333333333333333,0.5177664974619289,0.0,0.0,0,0,0,,,91.0,0,0.0,,,0,0,0.5711667484863362,2,0
,0.5,0.42857142857142855,0.5,0.5151515151515151,0.0,0.0,0,0,1,,,101.0,0,0.0,,,0,0,0.5817745803357315,1,0
,0.5,0.42857142857142855,0.4,0.5175879396984925,0.0,0.0,0,0,1,,,113.0,0,0.0,,,0,0,0.5459739444357244,4,0
,0.5,0.42857142857142855,0.5,0.52,0.0,0.0,0,0,0,,,94.0,0,0.0,,,0,0,0.4976725580042185,2,0
,0.5,0.42857142857142855,0.5714285714285714,0.5174129353233831,0.0,0.0,0,0,1,,,123.0,0,0.0,,,0,0,0.5215184031383407,3,0
,0.5,0.42857142857142855,0.5,0.5198019801980198,0.0,0.0,0,0,0,,,86.0,0,0.0,,,1,0,0.43577851554028124,8,0
,0.5,0.42857142857142855,0.5714285714285714,0.5221674876847291,0.0,0.0,0,0,1,,,109.0,0,0.0,,1.0,1,0,0.4741558741905643,2,0
,0.5,0.5,,0.5245098039215687,,,0,0,0,,,84.0,0,,,,1,0,0.5109123013537374,7,0
,0.5,0.5,1.0,0.5219512195121951,,,0,0,0,,,92.0,0,,,,0,0,0.5173004635594458,10,0
,0.5,0.5,0.5,0.5194174757281553,1.0,,0,0,0,,,87.0,0,1.0,,,0,0,0.4988905125290902,2,0
,0.5,0.5,0.3333333333333333,0.5217391304347826,1.0,,0,0,1,,,112.0,0,1.0,,,1,0,0.5335796194665698,13,0
,0.5,0.5,0.5,0.5240384615384616,1.0,,0,0,0,,,95.0,0,1.0,,,0,0,0.49680782382056865,11,0
,0.5,0.5,0.6,0.5215311004784688,1.0,,0,0,0,,,90.0,0,1.0,,,0,0,0.4353372403653005,6,0
,0.5,0.5,0.5,0.5238095238095238,1.0,,0,0,1,,,109.0,0,1.0,,,0,0,0.402028830752803,1,0
,0.5,0.5,0.5714285714285714,0.5260663507109005,1.0,,0,0,1,,,118.0,0,1.0,,,1,0,0.494061757719715,1,0
,0.5,0.5555555555555556,,0.5235849056603774,,,0,0,1,,,115.0,0,,,,0,0,0.5406637952875601,1,0
,0.5,0.5555555555555556,0.0,0.5211267605633803,,,0,0,1,,,101.0,0,,,,0,0,0.6215480063554514,1,0
,0.5,0.5555555555555556,0.0,0.5186915887850467,,,0,0,0,,,90.0,0,,,,0,0,0.5369825109085105,9,0
,0.5,0.5555555555555556,0.0,0.5162790697674419,,,0,0,1,,,103.0,0,,,,0,0,0.6168952618453866,1,0
,0.5,0.5,,0.5185185185185185,,,0,0,1,,,124.0,0,,,,0,0,0.4744786226879148,3,0
,0.5,0.5,1.0,0.5207373271889401,0.0,,0,0,0,,,90.0,0,0.0,,,0,0,0.5621762383445804,5,0
,0.5,0.5,1.0,0.5229357798165137,0.0,,0,0,1,,,125.0,0,0.0,,,0,0,0.5157200595617953,3,0
,0.5,0.5,1.0,0.5251141552511416,0.0,,0,0,1,1.0,,118.0,0,0.0,,,1,0,0.5566194837635304,1,0
,0.5,0.5454545454545454,,0.5227272727272727,,,0,0,1,,,118.0,0,,,,0,0,0.5267432530285536,7,0
,0.5,0.5454545454545454,0.0,0.5248868778280543,0.0,,0,0,0,,0.0,,0,0.0,,,0,0,0.4712593242650286,0,0
,0.5,0.5454545454545454,0.5,0.527027027027027,0.0,,0,0,0,,0.0,89.0,0,0.0,,,1,0,0.46515611617223396,6,0
,0.5,0.5454545454545454,0.6666666666666666,0.5291479820627802,0.0,,0,0,1,,0.0,106.0,0,0.0,,,0,0,0.5480590978034942,4,0
,0.5,0.5454545454545454,0.75,0.5267857142857143,0.0,0.0,0,0,1,,0.0,101.0,0,0.0,0.0,,0,0,0.560442416541527,3,0
,0.5,0.5454545454545454,0.6,0.5244444444444445,0.0,0.0,0,0,1,,0.0,113.0,0,0.0,,,0,0,0.496676610666248,3,0
,0.5,0.5454545454545454,0.5,0.5221238938053098,0.0,0.0,0,0,1,,0.0,120.0,0,0.0,,,0,0,0.588409610375804,7,0
,0.5,0.5454545454545454,0.42857142857142855,0.5198237885462555,0.0,0.0,0,0,1,,0.0,115.0,0,0.0,,,0,0,0.6428403036446791,1,0
,0.5,0.5,,0.5175438596491229,,0.0,0,0,1,,,110.0,0,,0.0,,0,0,0.483422630099199,4,0
,0.5,0.5,0.0,0.5152838427947598,,0.0,0,0,1,0.0,,115.0,0,,,,0,0,0.6287964004499438,1,0
,0.5,0.5,0.0,0.5173913043478261,,0.0,0,0,1,0.0,,102.0,0,,,,0,0,0.554787890924869,6,0
,0.5,0.5,0.3333333333333333,0.5194805194805194,,0.0,0,0,1,0.0,,122.0,0,,,,0,0,0.479754049190162,1,0
,0.5,0.5,0.5,0.521551724137931,,0.0,0,0,1,0.0,,108.0,0,,,,0,0,0.5076273625635613,1,0
,0.5,0.5,0.6,0.51931330472103,,0.0,0,0,0,0.0,,86.0,0,,,,0,0,0.4947280873554585,7,0
,0.5,0.5,0.5,0.5170940170940171,,0.0,0,0,1,0.0,,97.0,0,,,,0,0,0.5660377358490567,1,0
,0.5,0.5,0.42857142857142855,0.5191489361702127,,0.0,0,0,0,0.0,,91.0,0,,,,0,0,0.6103829787234042,1,0
,0.5,0.5,0.5,0.5211864406779662,,0.0,0,0,0,0.0,,89.0,0,,,,1,0,0.42618154964780736,13,0
,0.5,0.5,0.5555555555555556,0.5189873417721519,1.0,0.0,0,0,1,0.0,,114.0,0,1.0,,,0,0,0.5262481030890712,3,0
,0.5,0.5,0.5,0.5210084033613446,1.0,0.0,0,0,1,0.0,,116.0,0,1.0,,,0,0,0.5214639106936779,12,0
,0.5,0.5,0.5454545454545454,0.5230125523012552,1.0,0.0,0,0,0,0.0,,92.0,0,1.0,,,0,0,0.48900225499981514,3,0
,0.6666666666666666,,,0.525,,,0,0,1,,,98.0,0,,,,0,0,0.5973778972460313,4,0
,0.6666666666666666,,1.0,0.5228215767634855,,,0,0,1,,,107.0,0,,,,0,0,0.6096892138939671,1,0
,0.6666666666666666,,0.5,0.5247933884297521,,,0,0,0,,,90.0,0,,,,1,0,0.5625097064761608,6,0
,0.6666666666666666,,0.6666666666666666,0.5267489711934157,0.0,,0,0,1,,,107.0,0,0.0,,,0,0,0.4747026169706582,6,0
,0.6666666666666666,,0.75,0.5245901639344263,0.0,0.0,0,0,0,,,94.0,0,0.0,0.0,,0,0,0.6293653810540268,7,0
,0.6666666666666666,,0.6,0.5224489795918368,0.0,0.0,0,0,1,,,117.0,0,0.0,,,0,0,0.5232158211521927,1,0
,0.6666666666666666,,0.5,0.5203252032520326,0.0,0.0,0,0,0,,,92.0,0,0.0,,,0,0,0.5469294555942795,3,0
,0.6666666666666666,,0.42857142857142855,0.5222672064777328,0.0,0.0,0,0,0,,,92.0,0,0.0,,,0,0,0.46147793984143315,6,0
,0.6666666666666666,,0.5,0.5241935483870968,0.0,0.0,0,0,1,,,103.0,0,0.0,,,1,0,0.5140056707078607,6,0
,0.6666666666666666,,0.5714285714285714,0.5261044176706827,0.0,0.0,0,0,0,,,93.0,0,0.0,,1.0,0,0,0.4992008029142815,8,0
,0.6666666666666666,1.0,,0.528,,,0,0,0,,,88.0,0,,,,1,0,0.475441313100031,3,0
,0.6666666666666666,1.0,1.0,0.5258964143426295,,,0,0,0,,,92.0,0,,,,0,0,0.44872097135447364,4,0
,0.6666666666666666,1.0,0.5,0.5277777777777778,,,0,0,1,,,126.0,0,,,,0,0,0.36577181208053694,1,0
,0.6666666666666666,1.0,0.6666666666666666,0.5296442687747036,,,0,0,1,1.0,,120.0,0,,,,1,0,0.45571847507331376,1,0
,0.6666666666666666,1.0,0.75,0.531496062992126,,,0,0,0,1.0,,94.0,0,,,,0,0,0.35198816061066324,1,0
,0.6666666666666666,1.0,,0.5294117647058824,,,0,0,1,0.0,,119.0,0,,,,0,0,0.45847750865051906,1,0
,0.6666666666666666,1.0,0.0,0.52734375,1.0,,0,0,0,0.0,,85.0,0,1.0,,,0,0,0.6020611414220144,3,0
,0.6666666666666666,1.0,0.0,0.5291828793774319,1.0,,0,0,1,0.0,,99.0,0,1.0,,,1,0,0.5977428456267635,4,0
,0.6666666666666666,1.0,0.3333333333333333,0.5271317829457365,1.0,,0,0,0,0.0,,85.0,0,1.0,,,0,0,0.4142475347894204,1,0
,0.6666666666666666,1.0,0.25,0.525096525096525,1.0,,0,0,1,0.0,,101.0,0,1.0,,,0,0,0.4917544208225711,1,0
,0.6666666666666666,0.6666666666666666,,0.5269230769230769,,,0,0,1,,,119.0,0,,,,0,0,0.4458974563431943,1,0
,0.6666666666666666,0.6666666666666666,1.0,0.5287356321839081,0.0,,0,0,0,,,89.0,0,0.0,,,0,0,0.46593546933102953,17,0
,0.6666666666666666,0.6666666666666666,1.0,0.5267175572519084,0.5,,0,0,0,,1.0,,0,0.5,,,0,0,0.3271130625686059,0,0
,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5285171102661597,0.5,,0,0,1,,1.0,120.0,0,0.5,,,0,0,0.4253449336497056,1,0
,0.6666666666666666,0.6666666666666666,0.75,0.5265151515151515,0.6666666666666666,,0,0,0,,1.0,100.0,0,0.6666666666666666,,,0,0,0.5037406960947516,6,0
,0.6666666666666666,0.6666666666666666,0.6,0.5283018867924528,0.6666666666666666,,0,0,1,1.0,1.0,122.0,0,0.6666666666666666,,,1,0,0.4602425876010782,1,0
,0.6666666666666666,0.75,,0.5300751879699248,,,0,0,1,,,103.0,0,,,,1,0,0.5532024793388429,2,0
,0.6666666666666666,0.75,1.0,0.5280898876404494,,,0,0,0,,,88.0,0,,,,0,0,0.5273108388619805,9,0
,0.6666666666666666,0.75,0.5,0.5298507462686567,,,0,0,1,,,116.0,0,,,,1,0,0.45808138153204303,6,0
,0.6666666666666666,0.75,0.6666666666666666,0.5315985130111525,,,0,0,0,,,99.0,0,,,,0,0,0.44228638948378995,2,0
,0.6666666666666666,0.75,0.75,0.5333333333333333,0.0,,0,0,0,,,93.0,0,0.0,,1.0,0,0,0.5415569650550502,4,0
,0.6666666666666666,0.8,,0.5313653136531366,1.0,,0,0,0,,,90.0,0,1.0,,,0,0,0.5010537283038526,6,0
,0.6666666666666666,0.8,0.0,0.5294117647058824,1.0,0.0,0,0,0,,,89.0,0,1.0,0.0,,0,0,0.4606914570988663,4,0
,0.6666666666666666,0.8,0.0,0.5311355311355311,1.0,0.0,0,0,1,,,124.0,0,1.0,,,0,0,0.46829033035929585,1,0
,0.6666666666666666,0.8,0.3333333333333333,0.5328467153284672,0.5,0.0,0,0,0,,,92.0,0,0.5,,,0,0,0.49316508937960046,1,0
,0.6666666666666666,0.8,0.5,0.5309090909090909,0.5,0.0,0,0,0,,,85.0,0,0.5,,,0,0,0.44713004898789177,4,0
,0.6666666666666666,0.8,0.4,0.532608695652174,0.5,0.0,0,0,0,,,91.0,0,0.5,,,1,0,0.3134945339542296,3,0
,0.6666666666666666,0.8,0.5,0.5342960288808665,0.5,0.0,0,0,1,,,107.0,0,0.5,,,0,0,0.48688097306689837,1,0
,0.6666666666666666,0.8,0.5714285714285714,0.5359712230215827,0.5,0.0,0,0,1,,,118.0,0,0.5,,,0,0,0.48117529880478094,1,0
,0.6666666666666666,0.8333333333333334,,0.5376344086021505,0.0,,0,0,0,,,91.0,0,0.0,,,0,0,0.592805228119465,2,0
,0.6666666666666666,0.8333333333333334,1.0,0.5357142857142857,0.0,,0,0,0,,,79.0,0,0.0,,,0,0,0.5815636627643161,5,0
,0.6666666666666666,0.8333333333333334,0.5,0.5338078291814946,0.0,,0,0,1,0.0,,117.0,0,0.0,,,0,0,0.3995224830879427,1,0
,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.5354609929078015,0.0,,0,0,1,0.0,,102.0,0,0.0,,,0,0,0.4822969822969823,2,0
,0.6666666666666666,0.8333333333333334,0.5,0.5335689045936396,0.0,,0,0,1,0.0,,102.0,0,0.0,,,0,0,0.6886088339654961,1,0
,0.6666666666666666,0.8333333333333334,0.4,0.5316901408450704,0.3333333333333333,,0,0,0,0.0,,96.0,0,0.3333333333333333,,,0,0,0.5221788324822269,1,0
,0.6666666666666666,0.7142857142857143,,0.5333333333333333,,,0,0,1,,,108.0,0,,,,0,0,0.34693130888136836,1,0
,0.6666666666666666,0.7142857142857143,1.0,0.534965034965035,,,0,0,1,,,116.0,0,,,,0,0,0.35873759647188536,1,0
,0.6666666666666666,0.7142857142857143,1.0,0.5331010452961672,1.0,,0,0,0,,1.0,,0,1.0,,,0,0,0.47965335342878673,0,0
,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.5347222222222222,1.0,,0,0,0,,1.0,92.0,0,1.0,,,0,0,0.3576855639976622,1,0
,0.6666666666666666,0.7142857142857143,0.75,0.532871972318339,1.0,,0,0,0,,1.0,,0,1.0,,,0,0,0.4737528529507662,0,0
,0.6666666666666666,0.7142857142857143,0.6,0.5344827586206896,1.0,1.0,0,0,1,,1.0,119.0,0,1.0,1.0,,1,0,0.5043782837127846,3,0
,,,,1.0,,,0,0,1,,,129.0,0,,,,1,0,0.45837988826815645,4,0
,,,1.0,0.5,,0.0,0,0,1,,,125.0,0,,0.0,,0,0,0.6853283917180429,3,0
,,,0.5,0.3333333333333333,,0.0,0,0,0,,,108.0,0,,0.0,,0,0,0.4084059549745824,5,0
,,,0.3333333333333333,0.25,,0.0,0,0,0,,,103.0,0,,,,0,0,0.5205044031056224,3,0
,,,0.25,0.2,,0.0,0,0,1,,,121.0,0,,,,0,0,0.5011046133853151,1,0
,,0.0,,0.16666666666666666,1.0,,0,0,0,,1.0,,0,1.0,,,0,0,0.5277044854881267,0,0
,,0.0,0.0,0.2857142857142857,1.0,,0,0,1,,1.0,134.0,0,1.0,,,0,0,0.47418803418803424,1,0
,,0.0,0.5,0.375,1.0,,0,0,0,,1.0,114.0,0,1.0,,,1,0,0.4672122204037098,1,0
,,0.0,0.6666666666666666,0.4444444444444444,1.0,,0,0,0,,1.0,115.0,0,1.0,,,0,0,0.4591403555319713,1,0
,,0.0,0.75,0.5,1.0,,0,0,1,,1.0,128.0,0,1.0,,,1,0,0.46016260162601624,1,0
,,0.5,,0.45454545454545453,,,0,0,0,,,111.0,0,,,,0,0,0.5928174259041983,3,0
,,0.5,0.0,0.5,,,0,0,0,,,108.0,0,,,,1,0,0.40983398808769483,4,0
,,0.5,0.5,0.5384615384615384,0.0,,0,0,0,,,102.0,0,0.0,,,0,0,0.5156170321264661,2,0
,,0.5,0.6666666666666666,0.5,0.0,,0,0,1,,,122.0,0,0.0,,,0,0,0.5298463703529963,1,0
